order_id,order_date,customer_id,product_id,warehouse_id,quantity,sales_amount,discount,delivery_days
O32468,2024-09-14,C3986,P0352,W005,8,31461.29,0.13,11
O32469,2025-01-21,C4125,P0090,W001,5,8689.6,0.05,10
O32470,2026-01-20,C0525,P0347,W002,1,4703.24,0.21,8
O32471,2025-07-04,C4716,P0496,W004,8,38856.45,0.2,5
O32472,2026-03-21,C4092,P0350,W003,5,20190.16,0.17,10
O32473,2025-09-08,C2174,P0309,W001,4,10316.8,0.0,12
O32474,2024-06-28,C2857,P0410,W003,6,8507.96,0.24,7
O32475,2025-11-25,C3218,P0077,W004,3,10478.65,0.07,15
O32476,2025-04-05,C1721,P0206,W005,2,10952.32,0.08,1
O32477,2025-04-25,C0919,P0287,W002,8,23871.28,0.08,7
O32478,2024-11-09,C4287,P0182,W002,6,20846.38,0.07,1
O32479,2024-10-21,C0501,P0424,W002,2,2848.24,0.24,6
O32480,2025-07-17,C1149,P0083,W002,6,30331.84,0.17,15
O32481,2026-01-28,C4882,P0234,W002,10,6380.91,0.06,7
O32482,2024-11-11,C4633,P0229,W002,8,23742.33,0.08,14
O32483,2024-07-15,C1120,P0287,W001,10,32109.46,0.01,3
O32484,2025-01-28,C0169,P0381,W004,1,2180.83,0.14,4
O32485,2026-03-17,C1966,P0121,W003,5,5543.9,0.13,3
O32486,2024-09-11,C2146,P0005,W005,10,73967.34,0.15,3
O32487,2025-03-28,C1035,P0464,W001,5,11396.66,0.24,6
O32488,2025-07-03,C1844,P0458,W005,7,36751.75,0.04,9
O32489,2026-03-19,C3761,P0026,W005,2,477.19,0.18,2
O32490,2026-06-07,C4238,P0103,W003,3,4110.42,0.07,5
O32491,2026-04-13,C2063,P0266,W002,9,32713.31,0.1,7
O32492,2025-10-23,C0101,P0022,W001,6,42565.09,0.11,7
O32493,2025-01-06,C4250,P0071,W001,7,51834.02,0.05,5
O32494,2024-06-18,C4640,P0475,W003,5,4763.28,0.14,9
O32495,2025-09-23,C0013,P0303,W002,3,9488.23,0.06,10
O32496,2025-08-09,C3260,P0316,W001,4,13253.47,0.17,11
O32497,2025-04-11,C3289,P0316,W001,10,35928.09,0.1,12
O32498,2024-06-25,C2091,P0495,W004,1,4349.16,0.03,9
O32499,2026-02-12,C2209,P0481,W001,10,21720.92,0.02,13
O32500,2024-11-17,C2012,P0297,W003,8,18361.48,0.03,6
O32501,2024-06-14,C4169,P0466,W003,7,50022.23,0.02,5
O32502,2024-12-01,C3492,P0487,W002,6,27641.48,0.16,14
O32503,2025-10-19,C4800,P0485,W001,8,11142.92,0.21,2
O32504,2024-10-14,C1772,P0357,W004,6,13406.42,0.1,8
O32505,2026-01-12,C3049,P0489,W004,8,26376.58,0.02,11
O32506,2024-10-29,C0935,P0239,W004,3,10427.85,0.17,5
O32507,2025-07-30,C1586,P0473,W002,1,2231.45,0.21,9
O32508,2024-09-18,C4560,P0368,W001,7,7306.99,0.03,2
O32509,2026-03-22,C3418,P0299,W004,8,30263.76,0.12,5
O32510,2026-03-07,C4772,P0485,W003,10,15339.14,0.13,6
O32511,2025-11-07,C2007,P0081,W003,9,45830.09,0.17,8
O32512,2025-08-02,C1891,P0157,W003,9,31543.48,0.24,1
O32513,2024-12-01,C1459,P0231,W003,2,6285.68,0.04,14
O32514,2024-08-03,C2007,P0005,W003,8,59173.87,0.15,10
O32515,2025-04-15,C1724,P0337,W002,4,16808.79,0.18,12
O32516,2024-11-21,C0833,P0421,W005,6,20912.69,0.08,12
O32517,2026-01-25,C2240,P0351,W001,6,36623.31,0.01,7
O32518,2025-03-19,C0321,P0015,W002,3,8930.77,0.22,11
O32519,2025-06-20,C4148,P0129,W001,2,2819.39,0.05,6
O32520,2024-08-07,C2241,P0119,W001,6,39882.7,0.06,6
O32521,2026-01-29,C2142,P0207,W003,10,24513.28,0.12,1
O32522,2025-01-16,C3787,P0402,W001,6,21974.78,0.2,4
O32523,2024-06-12,C2021,P0492,W002,6,19661.64,0.01,3
O32524,2024-07-11,C3088,P0228,W003,9,53307.27,0.11,6
O32525,2025-11-17,C0137,P0036,W001,7,12414.17,0.17,4
O32526,2024-06-18,C3219,P0091,W003,9,44864.42,0.2,15
O32527,2025-08-20,C3217,P0078,W002,6,41090.19,0.01,13
O32528,2025-12-05,C0305,P0412,W005,9,11951.08,0.11,6
O32529,2026-04-09,C3787,P0029,W004,4,20419.95,0.24,1
O32530,2024-08-27,C3752,P0234,W003,1,536.27,0.21,5
O32531,2025-07-20,C2937,P0029,W004,2,13299.84,0.01,13
O32532,2025-02-13,C3451,P0492,W001,6,16086.79,0.19,15
O32533,2026-02-17,C3397,P0260,W003,2,2446.7,0.11,10
O32534,2025-02-12,C1631,P0184,W002,9,9738.75,0.07,10
O32535,2026-03-16,C2181,P0074,W001,5,20054.38,0.23,9
O32536,2026-01-06,C1528,P0102,W005,8,10207.3,0.2,7
O32537,2024-07-14,C1929,P0340,W004,4,26787.89,0.13,10
O32538,2026-05-16,C3494,P0365,W002,2,2815.18,0.24,14
O32539,2025-04-10,C4086,P0285,W005,7,29349.26,0.2,1
O32540,2026-05-15,C3403,P0050,W004,8,36500.71,0.12,7
O32541,2025-08-18,C0991,P0181,W001,4,8766.08,0.19,14
O32542,2025-02-06,C1589,P0480,W001,6,21800.16,0.02,13
O32543,2025-05-24,C0645,P0019,W005,8,31381.83,0.03,10
O32544,2024-08-23,C1080,P0373,W002,5,11669.47,0.23,11
O32545,2025-03-21,C1020,P0039,W004,6,26133.79,0.1,1
O32546,2026-05-14,C2713,P0396,W005,4,21968.54,0.17,7
O32547,2024-07-23,C4739,P0470,W005,6,4659.41,0.24,13
O32548,2024-09-18,C4702,P0162,W004,8,16381.15,0.1,1
O32549,2024-08-04,C2057,P0301,W001,1,4160.11,0.24,14
O32550,2024-08-16,C3908,P0454,W005,5,20440.16,0.25,11
O32551,2025-11-20,C0868,P0008,W005,9,51163.8,0.01,12
O32552,2025-02-26,C2047,P0376,W003,8,37705.45,0.09,1
O32553,2025-07-26,C4803,P0077,W005,3,11042.02,0.02,1
O32554,2024-10-24,C0812,P0371,W001,2,7834.78,0.07,7
O32555,2025-12-26,C4078,P0318,W002,4,21422.51,0.12,4
O32556,2025-08-29,C1605,P0087,W001,10,19013.38,0.04,4
O32557,2026-03-23,C3558,P0384,W002,8,12183.76,0.18,10
O32558,2025-06-17,C3088,P0392,W004,5,3598.58,0.12,1
O32559,2026-02-03,C1948,P0403,W002,6,5546.04,0.05,10
O32560,2025-08-31,C1777,P0430,W001,2,4940.67,0.12,15
O32561,2024-10-07,C0618,P0273,W003,6,18857.74,0.14,4
O32562,2025-04-12,C3982,P0348,W002,3,16145.47,0.18,6
O32563,2026-05-12,C3184,P0488,W004,3,5462.68,0.06,9
O32564,2026-03-25,C0108,P0497,W001,4,5016.92,0.17,10
O32565,2025-08-01,C1293,P0162,W004,7,12263.11,0.23,7
O32566,2025-12-02,C4427,P0430,W005,9,19201.25,0.24,2
O32567,2025-02-23,C3003,P0077,W004,8,28844.47,0.04,1
O32568,2024-07-08,C3378,P0368,W005,7,7382.32,0.02,14
O32569,2025-08-12,C1496,P0392,W002,8,4907.16,0.25,10
O32570,2026-04-15,C1842,P0409,W001,4,17987.7,0.21,5
O32571,2025-03-03,C3489,P0331,W003,7,5910.45,0.22,6
O32572,2025-06-13,C2501,P0191,W004,9,21926.9,0.05,13
O32573,2025-02-01,C0616,P0036,W003,10,16666.18,0.22,9
O32574,2026-05-12,C3697,P0360,W001,3,13265.95,0.22,10
O32575,2026-02-22,C1742,P0412,W005,1,1253.3,0.16,3
O32576,2026-01-06,C1040,P0070,W002,10,19435.78,0.09,2
O32577,2024-09-01,C1213,P0126,W003,8,39980.39,0.02,5
O32578,2024-09-05,C2577,P0485,W004,8,12412.36,0.12,4
O32579,2025-11-03,C0443,P0310,W003,7,12667.31,0.2,4
O32580,2025-02-14,C0117,P0177,W001,5,20688.54,0.17,4
O32581,2025-05-06,C2257,P0253,W002,8,16444.24,0.02,12
O32582,2025-12-24,C2913,P0331,W005,8,7014.6,0.19,13
O32583,2025-09-12,C2425,P0171,W003,4,30573.51,0.03,1
O32584,2025-01-20,C1376,P0443,W004,5,23419.01,0.04,4
O32585,2025-01-28,C0344,P0330,W003,7,41575.72,0.02,7
O32586,2026-01-30,C0901,P0152,W002,8,9595.68,0.05,14
O32587,2025-08-21,C1572,P0228,W005,10,60561.32,0.09,2
O32588,2025-03-06,C3287,P0296,W005,10,32191.39,0.03,11
O32589,2025-11-04,C4670,P0284,W003,8,25691.92,0.12,8
O32590,2024-09-08,C3371,P0315,W002,7,11581.6,0.02,15
O32591,2024-09-13,C2239,P0485,W002,3,4125.7,0.22,13
O32592,2025-09-04,C0931,P0033,W005,1,3566.28,0.09,15
O32593,2026-02-03,C2120,P0254,W005,6,19459.76,0.12,7
O32594,2026-04-14,C2272,P0264,W004,10,24020.1,0.18,1
O32595,2026-06-01,C2939,P0300,W001,8,37393.97,0.14,3
O32596,2024-08-14,C1177,P0204,W003,1,5841.15,0.05,12
O32597,2025-07-01,C3787,P0143,W004,9,47063.54,0.17,5
O32598,2024-07-09,C4059,P0195,W003,10,37560.16,0.21,10
O32599,2026-01-16,C3877,P0242,W001,8,30893.21,0.06,2
O32600,2024-07-24,C1410,P0274,W003,8,35328.45,0.16,7
O32601,2025-04-03,C2062,P0445,W005,5,5610.32,0.18,11
O32602,2026-04-03,C4905,P0051,W001,9,37906.57,0.14,3
O32603,2025-06-29,C4812,P0266,W001,8,31663.25,0.02,3
O32604,2024-08-20,C4263,P0133,W003,9,21064.35,0.22,3
O32605,2024-08-04,C1626,P0022,W005,3,21282.54,0.11,12
O32606,2025-07-18,C3832,P0146,W005,6,34929.51,0.08,1
O32607,2024-10-15,C1807,P0424,W001,6,9444.15,0.16,12
O32608,2026-02-22,C2962,P0456,W001,3,19117.23,0.02,3
O32609,2024-07-02,C2962,P0198,W005,3,19049.33,0.11,5
O32610,2024-08-13,C4165,P0464,W003,9,21323.74,0.21,13
O32611,2026-02-15,C3127,P0360,W003,4,19275.31,0.15,4
O32612,2025-03-05,C1123,P0111,W005,3,2013.78,0.03,4
O32613,2024-07-31,C1520,P0069,W003,3,17531.51,0.02,9
O32614,2025-03-08,C1832,P0083,W005,4,20952.11,0.14,15
O32615,2025-03-18,C4658,P0477,W003,1,5585.03,0.24,9
O32616,2025-08-20,C3511,P0332,W001,9,41468.08,0.07,2
O32617,2025-06-25,C0864,P0223,W003,8,31154.88,0.23,8
O32618,2026-05-26,C3218,P0464,W001,1,2639.23,0.12,8
O32619,2025-01-09,C1801,P0024,W004,2,7187.32,0.11,9
O32620,2024-10-15,C0868,P0114,W004,1,2287.95,0.18,5
O32621,2024-08-11,C4643,P0285,W001,4,16771.01,0.2,12
O32622,2024-12-30,C3501,P0159,W003,9,48446.0,0.11,15
O32623,2024-12-11,C3683,P0499,W001,4,15462.29,0.07,15
O32624,2024-12-26,C4897,P0450,W001,7,30268.65,0.16,6
O32625,2024-12-17,C2742,P0276,W001,3,7693.02,0.19,12
O32626,2024-10-16,C2874,P0474,W001,7,17791.03,0.09,1
O32627,2024-11-08,C4181,P0207,W004,4,9359.62,0.16,11
O32628,2024-12-06,C3174,P0354,W003,8,32815.78,0.15,13
O32629,2024-12-31,C3135,P0456,W003,10,64374.35,0.01,5
O32630,2026-03-09,C3482,P0081,W004,1,5889.81,0.04,7
O32631,2025-03-30,C2356,P0300,W001,9,45492.37,0.07,9
O32632,2025-09-24,C4365,P0117,W003,5,4841.73,0.08,6
O32633,2024-08-25,C2324,P0119,W003,7,46529.81,0.06,11
O32634,2025-12-06,C0911,P0489,W004,4,11707.97,0.13,12
O32635,2024-07-14,C4313,P0149,W005,2,5706.91,0.02,11
O32636,2025-09-06,C2468,P0053,W005,3,10546.1,0.13,10
O32637,2025-05-30,C0003,P0195,W004,3,11125.41,0.22,4
O32638,2025-05-11,C4326,P0076,W004,4,17067.84,0.04,5
O32639,2025-11-24,C4383,P0223,W005,5,19471.8,0.23,5
O32640,2025-02-25,C4252,P0390,W005,1,668.82,0.18,15
O32641,2026-02-04,C3300,P0431,W002,1,3584.19,0.19,15
O32642,2025-11-10,C4515,P0245,W004,2,5900.29,0.2,5
O32643,2025-09-30,C4627,P0288,W005,10,7853.08,0.23,9
O32644,2025-05-03,C3529,P0353,W005,4,15941.79,0.16,12
O32645,2024-10-20,C0013,P0124,W005,8,32838.01,0.12,14
O32646,2026-05-20,C2131,P0135,W002,6,31199.52,0.12,4
O32647,2026-02-16,C4431,P0208,W003,10,7407.49,0.12,11
O32648,2026-06-06,C1156,P0327,W003,3,7958.82,0.0,8
O32649,2026-01-31,C1779,P0475,W003,5,4707.89,0.15,6
O32650,2024-11-21,C1103,P0500,W001,9,30119.8,0.24,1
O32651,2025-12-11,C4901,P0283,W003,3,9187.56,0.23,5
O32652,2025-07-30,C4589,P0350,W004,5,22136.2,0.09,5
O32653,2026-02-02,C3856,P0210,W001,6,20814.85,0.02,10
O32654,2025-01-19,C4346,P0301,W001,10,42148.49,0.23,2
O32655,2025-05-10,C2433,P0099,W003,9,9834.25,0.07,13
O32656,2025-01-29,C1729,P0156,W002,7,12177.06,0.19,2
O32657,2025-12-05,C3164,P0470,W002,8,6457.78,0.21,3
O32658,2025-12-07,C4075,P0238,W004,3,11839.11,0.19,8
O32659,2025-05-11,C0287,P0027,W001,6,32708.49,0.12,12
O32660,2025-09-19,C1774,P0378,W001,2,1345.66,0.24,6
O32661,2025-12-13,C3751,P0211,W001,8,39130.62,0.06,5
O32662,2025-06-24,C1165,P0273,W001,1,3618.05,0.01,12
O32663,2024-11-24,C1444,P0490,W003,6,15941.11,0.12,14
O32664,2024-07-10,C2292,P0327,W005,3,6605.82,0.17,13
O32665,2025-01-19,C2610,P0112,W001,4,8052.07,0.23,11
O32666,2025-03-26,C2076,P0158,W004,2,5949.85,0.15,3
O32667,2025-02-24,C4949,P0128,W004,3,11280.92,0.07,12
O32668,2026-03-31,C2594,P0364,W001,9,78256.42,0.02,10
O32669,2026-05-06,C0877,P0140,W005,1,5378.23,0.23,4
O32670,2026-01-23,C1974,P0074,W005,6,26253.01,0.16,7
O32671,2026-02-02,C3242,P0095,W003,10,33714.83,0.16,4
O32672,2025-03-02,C2230,P0358,W002,7,19999.67,0.12,4
O32673,2026-03-26,C1417,P0251,W005,4,2215.77,0.18,10
O32674,2025-08-18,C3562,P0148,W002,1,4064.64,0.18,10
O32675,2026-05-03,C2402,P0028,W001,2,3210.55,0.04,11
O32676,2025-07-30,C3789,P0392,W001,7,4751.77,0.17,5
O32677,2024-07-18,C4211,P0010,W003,1,5269.82,0.1,3
O32678,2025-11-01,C0692,P0291,W004,7,9088.27,0.19,4
O32679,2025-05-26,C2074,P0250,W003,1,2262.5,0.21,11
O32680,2025-11-25,C3281,P0084,W001,6,4611.48,0.24,6
O32681,2025-07-02,C4914,P0125,W002,7,7600.39,0.18,5
O32682,2026-01-05,C4349,P0140,W001,8,54760.13,0.02,3
O32683,2025-03-01,C0704,P0183,W005,8,31978.93,0.09,6
O32684,2024-11-16,C3973,P0352,W005,4,16996.33,0.06,3
O32685,2025-07-12,C3390,P0291,W002,4,6090.91,0.05,5
O32686,2024-10-18,C1204,P0386,W001,7,28143.77,0.21,9
O32687,2026-05-18,C1146,P0380,W003,7,32663.47,0.24,15
O32688,2025-10-24,C0841,P0479,W004,7,40206.75,0.18,4
O32689,2026-05-09,C1084,P0460,W001,6,30769.58,0.08,10
O32690,2026-03-30,C3547,P0487,W002,10,44423.8,0.19,15
O32691,2025-12-04,C1480,P0242,W002,4,13474.7,0.18,11
O32692,2025-07-03,C4010,P0424,W002,8,14241.18,0.05,14
O32693,2024-10-08,C2733,P0419,W005,2,5508.54,0.09,6
O32694,2026-01-21,C2289,P0095,W003,2,6020.5,0.25,10
O32695,2024-10-17,C0326,P0107,W001,3,3774.42,0.17,4
O32696,2025-03-12,C2372,P0298,W005,5,4011.0,0.12,1
O32697,2025-02-23,C4685,P0069,W005,4,20036.02,0.16,12
O32698,2025-04-16,C0789,P0200,W003,4,1552.9,0.19,6
O32699,2025-11-24,C3564,P0357,W002,4,7448.01,0.25,7
O32700,2024-06-18,C2385,P0006,W003,4,16549.17,0.19,15
O32701,2025-04-29,C2699,P0426,W005,8,5850.21,0.02,2
O32702,2025-06-08,C1245,P0383,W003,7,4605.87,0.1,11
O32703,2025-11-13,C2838,P0190,W005,3,9477.96,0.18,15
O32704,2025-01-03,C2601,P0279,W001,6,23458.61,0.18,4
O32705,2025-02-25,C2124,P0380,W005,3,14735.4,0.2,3
O32706,2025-10-05,C2652,P0443,W002,2,9562.76,0.02,9
O32707,2025-09-27,C0835,P0059,W004,1,6499.4,0.09,14
O32708,2026-04-22,C4383,P0071,W002,2,14186.15,0.09,15
O32709,2025-04-09,C3565,P0318,W003,7,33229.23,0.22,3
O32710,2024-12-26,C2850,P0083,W003,5,24667.46,0.19,10
O32711,2025-10-16,C3412,P0003,W004,2,6883.54,0.1,15
O32712,2024-08-08,C1998,P0296,W005,1,2555.4,0.23,2
O32713,2024-11-26,C0977,P0410,W005,9,16624.1,0.01,14
O32714,2025-10-30,C3119,P0019,W005,6,23536.37,0.03,11
O32715,2024-11-29,C2220,P0078,W001,1,6364.14,0.08,5
O32716,2024-12-19,C4387,P0361,W001,10,37917.34,0.06,8
O32717,2026-02-03,C0818,P0179,W001,5,28551.11,0.24,12
O32718,2026-06-03,C0054,P0174,W004,5,18635.04,0.1,9
O32719,2026-05-19,C4841,P0151,W004,3,16434.01,0.08,6
O32720,2026-03-23,C1399,P0085,W002,4,26426.25,0.13,15
O32721,2024-08-30,C1526,P0092,W005,10,42467.92,0.13,13
O32722,2026-05-12,C2132,P0053,W002,7,28001.7,0.01,8
O32723,2024-07-04,C0680,P0485,W004,9,13805.23,0.13,13
O32724,2026-03-29,C0551,P0339,W002,4,29249.23,0.01,10
O32725,2025-03-06,C0041,P0062,W004,9,55207.58,0.1,3
O32726,2025-02-07,C4278,P0355,W004,3,19909.56,0.15,2
O32727,2025-05-06,C3888,P0404,W005,10,46225.6,0.14,14
O32728,2024-08-15,C4438,P0435,W004,4,27959.26,0.05,13
O32729,2024-09-16,C1059,P0028,W002,10,14046.14,0.16,11
O32730,2024-12-08,C0548,P0266,W002,2,7108.08,0.12,14
O32731,2024-09-28,C4616,P0157,W005,5,22596.94,0.02,9
O32732,2024-06-23,C2196,P0486,W004,8,24701.72,0.23,10
O32733,2025-02-26,C3997,P0121,W002,10,10068.23,0.21,4
O32734,2024-10-25,C4352,P0430,W002,8,17067.78,0.24,8
O32735,2024-12-12,C1598,P0352,W003,2,7322.89,0.19,1
O32736,2026-05-16,C2867,P0200,W001,5,2276.63,0.05,2
O32737,2025-07-03,C0251,P0335,W003,9,41698.06,0.11,3
O32738,2025-08-15,C4705,P0488,W004,6,9763.08,0.16,2
O32739,2024-07-15,C3129,P0244,W002,6,22405.98,0.0,15
O32740,2025-06-22,C3266,P0498,W001,5,4964.75,0.06,10
O32741,2024-11-23,C4644,P0130,W004,10,26211.59,0.22,10
O32742,2025-09-30,C4750,P0056,W005,3,19923.75,0.03,10
O32743,2025-09-30,C3528,P0390,W001,4,3034.14,0.07,9
O32744,2025-08-21,C1392,P0306,W002,2,8900.3,0.08,3
O32745,2025-01-24,C3645,P0196,W002,1,354.39,0.23,7
O32746,2026-05-30,C4724,P0434,W001,2,10533.29,0.02,8
O32747,2025-09-24,C0890,P0162,W003,7,12581.63,0.21,6
O32748,2026-03-15,C0147,P0405,W003,7,39045.87,0.24,11
O32749,2025-07-15,C4932,P0094,W005,9,42641.28,0.06,15
O32750,2025-10-02,C1016,P0150,W003,6,8912.88,0.0,6
O32751,2025-11-14,C2195,P0437,W002,3,11507.33,0.2,1
O32752,2024-11-30,C4822,P0388,W005,10,65937.3,0.0,9
O32753,2024-09-10,C3295,P0382,W002,3,20007.2,0.25,10
O32754,2024-12-11,C0599,P0184,W001,10,10937.18,0.06,2
O32755,2025-12-10,C2853,P0032,W004,9,14160.79,0.14,13
O32756,2026-06-10,C3135,P0451,W005,4,2427.04,0.21,3
O32757,2025-07-21,C2773,P0434,W005,8,38263.81,0.11,14
O32758,2024-12-30,C1702,P0420,W004,2,5514.34,0.02,6
O32759,2025-07-30,C0209,P0201,W003,1,5324.04,0.04,13
O32760,2026-05-28,C2501,P0350,W004,6,26271.54,0.1,1
O32761,2025-12-30,C3827,P0147,W003,10,52958.11,0.04,5
O32762,2024-08-31,C1264,P0297,W004,2,4637.69,0.02,5
O32763,2025-09-19,C1772,P0380,W003,10,59555.58,0.03,15
O32764,2025-03-02,C2636,P0376,W001,7,34442.48,0.05,8
O32765,2025-11-07,C2530,P0103,W003,9,11403.11,0.14,4
O32766,2025-12-06,C1087,P0166,W002,4,11579.51,0.05,7
O32767,2025-06-12,C2806,P0013,W002,8,62751.67,0.04,10
O32768,2026-03-20,C3708,P0248,W002,6,25905.7,0.05,8
O32769,2025-11-25,C3208,P0192,W005,5,6601.14,0.22,2
O32770,2026-01-20,C3823,P0056,W004,1,5614.25,0.18,3
O32771,2024-09-17,C1322,P0484,W005,6,14165.64,0.24,1
O32772,2026-05-18,C1478,P0002,W004,2,787.64,0.09,3
O32773,2025-12-14,C2793,P0414,W002,7,5844.33,0.13,12
O32774,2026-05-17,C3805,P0250,W005,7,16037.95,0.2,15
O32775,2025-01-08,C4824,P0169,W001,7,3278.76,0.17,12
O32776,2024-08-25,C0080,P0296,W001,8,24956.62,0.06,15
O32777,2025-09-19,C0264,P0281,W003,5,32273.9,0.01,6
O32778,2025-04-10,C2204,P0264,W005,2,4745.43,0.19,9
O32779,2024-10-08,C4859,P0423,W002,9,21350.23,0.2,12
O32780,2026-03-23,C2244,P0223,W004,7,33279.07,0.06,8
O32781,2025-04-14,C1450,P0104,W005,4,12931.45,0.1,5
O32782,2026-02-28,C0279,P0185,W003,3,17879.23,0.11,8
O32783,2026-01-12,C0747,P0001,W001,3,1040.5,0.15,3
O32784,2025-01-01,C0899,P0117,W002,3,2589.27,0.18,9
O32785,2025-10-10,C1585,P0104,W001,1,2765.89,0.23,13
O32786,2026-06-03,C0046,P0388,W005,7,44771.43,0.03,15
O32787,2025-12-18,C3025,P0445,W005,9,11206.95,0.09,3
O32788,2025-07-21,C3928,P0118,W005,3,17401.27,0.02,14
O32789,2024-07-07,C1028,P0368,W005,9,7263.94,0.25,8
O32790,2024-12-30,C4809,P0133,W004,6,15483.2,0.14,12
O32791,2026-03-07,C0110,P0067,W001,5,3994.14,0.12,9
O32792,2026-02-08,C2836,P0445,W005,8,8867.04,0.19,3
O32793,2025-12-12,C2971,P0306,W001,7,30473.86,0.1,7
O32794,2025-08-30,C0274,P0419,W003,4,9927.48,0.18,4
O32795,2025-05-25,C1219,P0089,W003,4,10100.0,0.02,9
O32796,2025-12-24,C4800,P0140,W002,3,20115.96,0.04,13
O32797,2026-01-16,C1495,P0362,W005,3,2533.95,0.12,12
O32798,2024-07-30,C4786,P0173,W004,3,15837.1,0.08,15
O32799,2026-05-07,C4176,P0323,W004,9,33332.6,0.05,15
O32800,2025-12-03,C0964,P0046,W005,4,13549.48,0.17,15
O32801,2024-12-06,C4655,P0420,W001,4,9003.01,0.2,14
O32802,2024-10-30,C3025,P0110,W003,4,24244.0,0.23,4
O32803,2024-06-27,C4586,P0099,W003,1,1033.95,0.12,2
O32804,2025-05-13,C4341,P0399,W002,4,7966.01,0.07,2
O32805,2025-09-22,C3956,P0297,W003,6,12635.35,0.11,9
O32806,2024-09-02,C2830,P0271,W002,3,10510.88,0.11,5
O32807,2024-08-30,C1311,P0319,W002,5,23175.34,0.05,14
O32808,2026-04-29,C4414,P0478,W003,2,8817.3,0.09,3
O32809,2025-09-19,C0166,P0062,W005,9,52140.49,0.15,8
O32810,2024-07-09,C4748,P0276,W001,9,26783.09,0.06,7
O32811,2024-10-14,C0989,P0166,W004,9,25505.4,0.07,5
O32812,2025-10-25,C1863,P0115,W004,5,2024.74,0.08,14
O32813,2024-10-13,C4629,P0258,W004,6,39099.82,0.08,11
O32814,2024-09-08,C2538,P0136,W004,4,9809.97,0.19,4
O32815,2024-11-27,C1780,P0386,W001,6,27787.52,0.09,5
O32816,2025-02-22,C2241,P0255,W004,10,7415.6,0.2,12
O32817,2025-08-13,C3735,P0027,W005,1,4831.94,0.22,8
O32818,2025-02-25,C3311,P0107,W001,6,7639.78,0.16,14
O32819,2026-06-12,C4108,P0169,W001,8,4153.47,0.08,8
O32820,2024-12-22,C3370,P0096,W004,6,12565.31,0.1,2
O32821,2024-11-02,C1327,P0146,W003,8,38473.08,0.24,4
O32822,2024-06-14,C0630,P0071,W005,7,40921.6,0.25,14
O32823,2026-04-19,C4585,P0019,W005,4,12617.44,0.22,15
O32824,2025-06-05,C0074,P0221,W002,8,3733.8,0.12,3
O32825,2025-07-05,C4188,P0302,W003,6,25063.51,0.1,8
O32826,2025-08-08,C1279,P0169,W003,2,925.5,0.18,11
O32827,2024-11-08,C1201,P0460,W003,10,46265.86,0.17,10
O32828,2025-02-13,C1505,P0302,W001,7,24692.19,0.24,4
O32829,2026-01-20,C2557,P0094,W005,9,35836.82,0.21,11
O32830,2026-05-29,C0498,P0420,W005,8,21607.22,0.04,1
O32831,2026-03-15,C1775,P0148,W001,10,38167.98,0.23,15
O32832,2025-03-31,C3892,P0091,W002,3,18693.51,0.0,2
O32833,2026-03-28,C3792,P0352,W002,6,21426.22,0.21,15
O32834,2025-08-01,C4166,P0490,W005,3,8966.88,0.01,10
O32835,2026-03-18,C3681,P0395,W002,4,10503.66,0.19,9
O32836,2025-09-06,C3610,P0450,W001,3,13744.44,0.11,9
O32837,2025-10-22,C2873,P0091,W003,2,10468.37,0.16,3
O32838,2026-02-22,C0760,P0360,W003,3,15136.79,0.11,11
O32839,2025-10-19,C0378,P0293,W003,8,16605.86,0.1,5
O32840,2026-01-18,C4374,P0204,W001,6,35046.91,0.05,9
O32841,2025-08-09,C1231,P0304,W001,8,37296.92,0.04,5
O32842,2024-07-19,C2135,P0460,W004,7,33946.88,0.13,3
O32843,2025-01-09,C1886,P0167,W005,5,12928.01,0.02,4
O32844,2024-11-10,C4400,P0303,W004,7,17899.78,0.24,14
O32845,2024-09-03,C1583,P0453,W005,9,52534.6,0.23,11
O32846,2024-08-16,C1394,P0462,W002,5,22177.98,0.01,2
O32847,2025-01-01,C0185,P0286,W002,1,1392.21,0.22,9
O32848,2024-06-26,C4930,P0017,W001,10,23660.91,0.22,3
O32849,2025-11-14,C2230,P0020,W003,1,5087.66,0.23,13
O32850,2026-06-05,C2581,P0309,W002,2,4333.06,0.16,1
O32851,2026-03-05,C1243,P0440,W002,1,3792.04,0.1,6
O32852,2024-10-03,C4628,P0184,W003,9,9843.46,0.06,15
O32853,2025-08-04,C0035,P0263,W005,9,64182.41,0.12,13
O32854,2025-01-20,C1106,P0354,W001,1,3715.9,0.23,8
O32855,2024-10-17,C0371,P0038,W003,8,29894.85,0.23,9
O32856,2024-08-26,C2066,P0383,W003,4,2339.49,0.2,5
O32857,2025-02-12,C4714,P0444,W003,3,8593.17,0.04,8
O32858,2025-01-15,C4430,P0143,W003,8,40826.2,0.19,6
O32859,2024-07-17,C2459,P0300,W003,4,21088.46,0.03,4
O32860,2024-10-06,C0143,P0220,W001,9,42302.31,0.23,11
O32861,2024-09-08,C3854,P0473,W001,5,12993.25,0.08,6
O32862,2024-06-16,C0789,P0322,W001,4,5285.01,0.25,13
O32863,2025-07-20,C3423,P0340,W005,4,28019.52,0.09,1
O32864,2026-05-18,C4115,P0212,W002,10,38368.32,0.08,6
O32865,2025-07-05,C3987,P0467,W005,9,56173.18,0.15,13
